age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,sex,country,salary
42,136419,0,0,50,4,11,2,3,1,39,1
47,27067,0,0,40,1,11,0,1,0,39,0
58,51499,0,0,40,4,8,2,3,1,39,0
26,291586,0,0,20,4,9,4,14,1,39,0
49,213668,0,0,56,1,12,4,4,1,39,1
21,306967,0,0,40,4,8,4,1,0,39,0
35,222868,0,0,40,4,11,2,1,1,39,0
62,223975,0,0,20,4,5,2,10,1,39,0
25,28008,0,0,40,4,7,0,1,0,39,0
40,115932,0,0,60,4,9,2,10,1,21,1
70,216390,2653,0,40,4,6,2,7,0,39,0
24,291355,0,0,60,4,15,0,1,0,39,0
18,181712,0,0,12,4,1,4,6,1,39,0
58,41374,0,0,40,4,11,6,1,1,39,0
26,109609,0,0,30,6,15,5,3,1,39,0
26,213385,0,0,20,4,15,4,8,1,39,0
19,206599,0,0,16,4,15,4,1,0,39,0
19,183532,0,0,25,4,15,4,6,1,39,0
57,118481,0,1902,40,2,9,2,10,1,39,1
59,420537,0,0,38,2,11,2,1,0,39,1
34,169564,0,0,40,4,11,0,7,0,39,0
46,186078,0,0,45,4,15,4,7,0,39,0
17,340557,0,0,25,4,1,4,8,1,39,0
35,177974,0,0,40,7,11,2,11,1,39,1
19,407759,0,0,40,4,11,4,1,1,39,0
27,243569,3942,0,40,4,1,2,6,1,39,0
56,192869,0,1977,44,4,12,2,3,1,39,1
23,237044,0,0,12,4,11,4,8,1,39,0
41,32016,0,0,62,5,11,2,12,1,39,0
66,47358,3471,0,40,1,0,2,3,1,39,0
23,189924,0,0,40,4,15,4,8,0,39,0
50,118058,0,0,50,4,15,2,14,1,39,0
61,539563,0,0,45,4,15,2,4,1,39,1
24,180060,2354,0,40,4,7,4,3,1,39,0
21,315303,0,0,20,4,15,4,8,1,39,0
49,191681,0,0,50,5,15,2,4,1,39,1
71,52171,0,0,45,0,5,0,0,1,39,0
38,223004,0,0,40,4,15,4,8,1,39,0
44,167005,7688,0,60,4,9,2,4,1,39,1
46,102308,0,0,56,4,11,2,6,1,39,1
22,375422,0,0,40,5,9,4,1,1,35,0
25,485496,0,0,40,4,11,4,7,0,39,0
57,109973,0,0,40,2,11,0,8,0,39,0
23,216853,0,0,25,1,8,2,6,1,39,0
66,142501,0,0,3,4,11,4,8,0,39,0
33,80933,0,0,60,6,11,2,14,1,39,0
55,223613,0,0,30,4,3,0,9,0,5,0
23,95989,0,0,30,4,15,4,8,0,39,0
41,187802,0,0,40,4,15,4,6,1,39,0
23,62278,0,0,45,4,15,2,12,1,39,0
38,194534,99999,0,60,6,12,2,10,1,39,1
52,145548,0,0,40,4,7,2,11,1,39,1
26,270276,0,0,40,4,11,4,1,0,39,0
23,399022,0,0,35,4,11,4,8,1,39,0
27,134048,0,0,45,4,1,4,3,1,39,0
20,195767,0,0,40,0,11,4,0,1,39,0
29,103628,0,0,40,4,15,2,1,0,39,1
37,189382,0,0,38,4,8,4,1,0,39,0
34,162442,0,0,20,4,11,2,1,0,39,1
46,170165,0,0,37,7,11,5,1,0,39,0
56,170324,0,0,40,4,4,2,3,1,38,0
32,142675,0,0,40,4,11,4,3,1,39,0
34,228406,0,0,40,4,15,4,1,0,39,0
28,274579,0,0,60,4,11,2,14,1,39,0
37,35309,0,0,40,4,11,2,3,1,39,0
35,129305,0,0,30,4,11,4,8,1,39,0
45,58683,0,0,40,6,15,2,14,1,39,0
43,147269,0,0,60,6,0,2,3,1,0,0
18,163787,0,0,15,4,15,4,12,0,39,0
29,79387,0,0,50,4,9,4,4,1,39,1
54,147239,0,0,60,5,10,2,10,1,39,1
37,305597,0,0,40,4,11,0,3,1,39,0
54,32385,0,0,30,0,11,0,0,0,39,0
48,93476,0,2001,40,4,11,5,1,0,39,0
20,24967,0,0,47,4,11,4,5,1,39,0
37,99233,0,0,40,4,11,2,1,1,39,0
41,121287,0,0,40,4,11,4,7,1,39,0
40,141649,0,0,40,2,8,2,11,1,39,1
50,116933,0,0,33,4,11,0,12,0,39,0
60,204062,0,0,48,2,12,2,10,1,39,1
46,247286,0,0,40,4,15,0,12,0,39,0
59,95165,0,0,40,4,10,2,12,1,39,0
32,262153,0,0,35,4,11,0,3,1,39,0
45,162606,0,0,35,4,11,0,12,0,39,0
54,91506,0,0,65,6,15,2,12,1,39,0
37,46814,0,0,38,7,9,4,10,1,39,0
22,177902,0,0,25,0,15,4,0,0,39,0
25,279667,0,0,45,4,0,2,3,1,39,0
22,199336,0,0,25,4,15,4,7,1,39,0
28,410216,0,0,60,4,1,2,3,1,39,1
26,154785,0,0,35,4,15,3,1,0,39,0
38,64875,0,0,60,4,15,4,5,1,39,0
56,238638,0,0,40,4,5,2,3,1,39,0
40,272960,0,0,42,4,7,2,13,1,39,1
47,223342,2174,0,40,4,11,6,1,0,9,0
32,145983,0,0,40,1,15,2,13,0,39,0
24,508548,0,0,50,4,11,2,5,1,39,0
32,37070,0,0,45,4,8,4,3,1,39,0
34,112115,0,1977,55,4,14,2,10,1,39,1
44,165108,0,0,40,7,12,2,10,1,39,1
45,257855,0,0,50,2,1,2,8,1,39,0
30,87561,0,0,40,4,7,4,13,0,39,0
40,142657,0,0,45,4,8,2,3,1,39,0
29,410351,0,0,40,0,9,4,0,1,39,0
44,172475,0,0,40,4,11,0,1,0,40,0
36,126954,0,0,40,4,11,0,14,1,39,0
55,323706,0,1902,40,4,15,2,4,1,39,1
30,152453,0,0,40,4,1,2,8,1,26,0
22,231912,0,0,37,4,8,4,1,0,39,0
41,155767,0,0,50,6,15,2,4,1,39,0
53,188772,0,0,30,2,11,6,8,0,39,0
27,33429,0,0,40,4,15,0,1,0,39,0
32,504951,0,0,50,1,7,2,11,1,39,0
36,250807,0,0,40,4,1,4,3,0,39,0
26,292303,0,0,40,4,11,4,6,0,39,0
68,274096,0,0,20,4,0,0,14,1,39,0
37,241998,0,0,50,4,9,2,13,1,39,1
32,192965,0,0,45,4,11,5,12,0,39,0
32,112137,4508,0,40,4,13,2,7,0,1,0
60,268954,0,0,12,0,15,2,0,1,39,1
25,273876,0,0,65,4,9,4,12,1,39,0
24,111450,0,0,40,4,11,4,14,1,39,0
37,73199,3137,0,77,6,9,2,12,1,40,0
22,260594,0,0,25,4,1,4,12,0,39,0
63,181863,0,0,27,4,9,4,12,1,39,0
20,451996,0,0,40,4,11,4,6,1,39,0
58,314153,0,0,40,4,11,2,3,1,39,1
20,340475,0,0,10,7,15,4,1,0,39,0
33,259931,0,0,30,4,1,5,7,1,39,0
19,391329,0,0,30,4,15,4,1,0,39,0
27,366066,0,0,40,4,7,4,12,0,39,0
43,403276,0,0,40,4,11,2,3,1,39,0
46,207940,0,0,40,4,15,2,3,1,39,1
31,194293,2463,0,38,4,15,4,1,0,39,0
32,262153,0,0,40,4,11,2,7,1,39,0
23,184400,0,0,30,4,0,4,14,1,0,0
54,291755,0,0,45,4,9,2,4,1,39,1
50,160107,0,0,55,5,12,2,10,1,39,1
49,176684,0,0,40,4,8,4,4,0,39,0
57,79539,0,0,40,6,11,2,5,1,39,0
72,289930,991,0,7,0,9,5,0,0,39,0
21,434102,0,0,40,4,15,4,1,0,39,0
47,583755,0,0,40,4,11,2,1,1,39,1
43,424094,0,0,40,7,10,4,10,0,39,0
28,584790,0,0,40,4,8,2,8,1,39,1
31,137537,0,0,40,2,9,0,10,0,39,0
54,88019,0,0,55,4,15,0,14,1,39,0
18,156950,0,0,35,4,11,4,1,1,39,0
37,186808,0,0,40,4,11,4,12,1,39,0
62,121319,3103,0,40,4,9,2,10,1,39,1
37,199753,0,0,35,4,15,2,3,1,39,1
34,120461,0,0,50,4,15,0,1,0,39,0
49,131302,0,0,44,7,8,0,1,0,39,0
39,192702,0,0,50,4,12,4,3,0,39,0
27,113635,0,0,35,4,9,4,8,1,39,0
41,113823,0,0,40,4,12,2,10,1,9,0
38,102938,0,0,40,4,9,2,3,1,39,0
20,219262,0,0,60,4,1,4,3,1,39,0
80,281768,0,0,4,0,7,2,0,1,39,0
44,108438,0,0,40,4,0,5,7,0,39,0
35,140854,0,0,40,6,11,2,3,1,39,0
31,190305,0,0,50,7,12,2,10,1,39,0
47,126754,0,0,40,2,12,2,10,1,39,1
73,89852,0,0,40,0,3,2,0,1,32,0
46,175109,0,1485,40,4,11,2,1,1,39,1
23,376416,0,0,40,4,11,4,14,1,39,0
26,171928,0,0,50,1,8,4,3,1,24,0
25,169905,0,0,40,2,15,2,5,1,39,0
31,63704,0,0,40,7,9,4,10,0,39,0
35,272338,0,0,40,4,8,0,10,0,39,0
23,121650,0,0,30,4,4,4,6,1,39,0
35,409200,0,0,40,4,7,4,11,1,39,0
52,361875,0,0,50,4,15,0,4,0,39,0
44,107218,0,0,40,4,9,2,4,1,39,0
49,215096,0,0,20,6,6,0,8,0,39,0
28,185647,0,0,48,2,15,2,11,1,39,0
49,102318,0,0,25,6,7,0,4,1,39,0
23,442359,0,1092,40,2,9,4,10,0,39,0
42,24364,0,0,30,4,15,2,8,0,39,0
30,77266,0,0,55,4,11,0,14,1,39,0
50,421132,0,0,40,4,11,2,3,1,39,0
63,150079,0,0,35,2,11,2,1,0,39,1
34,300687,0,0,40,4,11,2,3,1,39,0
30,65278,0,0,40,6,7,4,3,1,39,0
35,175769,0,0,65,5,11,2,12,1,39,1
28,69847,0,0,30,4,9,4,1,0,39,0
18,146378,0,0,40,4,15,4,8,0,0,0
36,194905,0,0,44,4,9,6,10,0,39,0
42,191149,0,0,40,2,12,4,10,0,39,0
39,339442,2176,0,40,4,11,5,7,1,39,0
19,141418,0,0,15,0,15,4,0,1,39,0
28,82488,0,0,40,4,11,0,13,0,39,0
47,170850,0,0,48,4,9,2,13,1,39,0
44,115932,0,0,40,4,7,2,10,1,39,0
35,108907,0,0,40,4,11,5,7,1,39,0
37,196338,0,0,16,4,6,5,9,0,26,0
28,142712,0,0,70,5,15,2,4,1,39,0
39,85319,7688,0,60,4,14,2,10,0,39,1
25,120268,0,0,70,4,9,4,10,1,39,0
30,197558,0,0,40,4,11,2,6,1,39,0
44,187322,0,0,40,4,9,0,14,1,39,0
30,331419,4787,0,50,4,7,4,3,1,39,1
26,227489,0,0,40,4,11,4,13,1,0,0
22,228480,0,0,20,0,11,2,0,0,39,0
47,194698,0,0,50,4,11,2,14,1,39,0
49,61885,0,0,40,4,1,2,3,1,39,0
28,296537,0,0,45,2,11,2,3,1,39,0
35,178322,0,0,50,4,8,2,12,1,11,1
39,194004,0,0,70,6,11,2,12,1,39,0
49,225124,0,0,40,4,11,0,8,0,39,0
21,548303,0,0,40,4,11,2,10,1,26,1
30,234919,0,0,40,4,15,4,12,0,8,0
43,86750,0,0,99,4,8,2,3,1,39,0
61,181219,0,1848,40,4,9,2,10,1,39,1
52,127749,0,0,50,4,11,2,14,1,39,0
45,221780,0,0,30,4,15,0,6,1,39,0
38,168496,0,0,50,4,7,2,12,1,39,1
50,410186,0,0,40,4,11,2,3,1,39,0
37,79586,0,0,40,4,9,2,4,1,20,0
54,86837,0,1902,40,4,11,2,3,1,39,1
40,79036,0,0,50,4,8,0,14,1,39,1
21,313702,0,0,40,4,15,4,12,1,39,0
41,185616,0,1980,40,1,11,4,1,0,39,0
45,214068,0,0,50,4,10,2,10,1,39,1
32,175856,0,1902,40,4,9,2,13,1,39,1
65,171584,0,0,40,4,9,4,4,1,39,0
37,334314,0,0,40,1,11,0,1,0,39,0
24,225724,0,0,20,4,9,4,1,0,39,0
36,89202,0,0,50,4,9,4,10,1,39,0
42,339671,8614,0,45,2,9,3,10,0,39,1
23,112819,0,0,40,4,11,4,7,1,39,0
61,183355,0,0,40,4,1,2,14,1,39,0
20,293091,0,0,60,4,1,4,14,1,39,0
73,92886,0,0,40,5,0,6,12,0,2,0
41,219591,0,0,40,4,11,4,1,1,39,0
22,117363,0,0,35,4,9,4,1,0,39,0
30,103596,0,0,99,4,11,4,11,1,39,0
59,165695,0,0,40,2,15,2,3,1,39,0
23,99399,0,0,25,0,15,4,0,0,39,0
35,48123,0,0,50,4,2,2,3,0,39,0
33,85355,0,0,30,4,11,5,7,1,39,0
21,134746,0,0,35,0,15,4,0,0,39,0
54,244770,0,0,40,4,11,4,1,0,39,0
52,226084,0,0,40,4,11,6,9,0,39,0
56,226985,0,0,50,4,7,2,8,1,39,0
18,128538,0,0,20,0,11,4,0,0,39,0
37,108913,0,0,40,4,11,4,8,1,39,0
64,312498,0,0,40,4,9,2,12,1,39,0
64,34100,0,0,4,0,15,6,0,1,39,0
32,53260,0,0,28,4,11,0,8,0,39,0
30,118861,0,0,50,4,15,2,1,1,39,1
63,391121,0,0,30,6,5,2,5,1,39,0
17,218124,0,0,20,4,1,4,12,0,39,0
29,29865,0,0,50,4,11,0,12,0,39,0
46,163229,0,0,40,4,5,2,14,1,39,0
45,191858,0,0,45,4,11,2,7,1,39,1
46,113806,7298,0,40,4,2,2,3,1,0,1
17,285169,0,0,40,4,1,4,9,0,39,0
62,185503,0,0,50,4,9,2,10,1,39,1
32,70985,0,0,40,4,8,2,7,1,39,0
18,200047,0,0,35,4,2,4,1,1,39,0
58,49884,0,0,50,6,11,2,5,1,39,0
35,114605,0,0,25,4,11,0,6,1,39,0
40,174395,0,0,40,4,11,2,3,1,39,0
28,210295,0,0,50,5,1,2,3,1,39,1
23,197387,0,0,40,4,4,2,14,1,26,0
51,177727,0,0,45,4,7,2,3,1,39,1
38,112497,0,0,60,7,9,2,11,1,39,0
32,312667,15024,0,50,4,9,2,10,1,39,1
31,507875,0,0,43,4,6,2,7,1,39,0
30,54608,0,0,48,4,15,2,7,1,39,0
39,117166,2635,0,40,4,0,2,7,1,39,0
36,210830,0,0,30,7,12,4,10,0,39,0
25,404951,0,0,38,4,9,4,4,0,39,0
53,202720,0,0,75,4,6,3,7,1,14,0
33,172498,0,0,40,4,15,0,6,1,39,0
42,27187,0,0,60,5,12,2,5,1,39,1
27,50295,0,0,48,4,15,2,14,1,39,0
25,295912,0,0,20,7,15,4,3,1,39,0
26,31143,0,0,45,6,11,2,4,1,39,0
28,216814,0,0,40,4,11,2,14,1,39,0
42,383493,15024,0,50,4,15,2,4,1,39,1
19,225775,0,0,40,4,15,4,1,1,39,0
37,154641,0,0,86,6,11,4,5,1,39,0
59,114678,0,0,60,4,11,4,3,1,39,0
30,236599,0,0,50,4,11,2,4,1,39,0
26,58426,0,0,50,4,11,2,10,1,39,0
40,237671,0,0,40,4,15,2,13,0,39,1
30,178841,0,0,40,4,9,4,4,0,39,0
27,302406,0,0,55,4,12,2,10,1,39,0
19,323421,0,0,20,4,15,4,6,1,39,0
43,34218,0,0,40,5,15,2,4,1,39,0
26,100147,0,0,45,4,9,2,4,0,39,1
37,308691,0,0,45,4,9,2,3,1,39,1
24,41356,0,0,40,0,15,4,0,0,39,0
43,182254,0,0,40,7,15,0,1,0,39,0
42,32533,0,0,45,0,15,4,0,1,39,0
19,148392,0,0,30,4,11,4,1,1,39,0
44,121781,0,0,37,4,15,0,1,0,39,0
63,163708,0,0,20,4,6,6,8,0,39,0
22,121471,0,0,40,4,1,4,12,0,39,0
29,272913,0,0,30,4,11,2,1,1,26,0
29,166210,0,0,50,4,11,0,6,1,39,0
30,182771,0,0,15,4,9,4,8,1,3,0
26,109240,0,0,50,5,9,4,4,1,39,0
49,323773,0,0,40,4,1,2,9,0,39,0
38,214542,0,0,40,1,15,0,6,0,39,0
47,214800,0,0,40,4,8,2,6,1,39,0
41,254818,0,0,40,6,12,0,6,1,29,0
49,211005,0,0,60,4,15,2,7,1,39,0
38,53930,0,0,40,4,0,4,3,1,0,0
35,267966,0,0,50,4,1,4,7,1,39,0
18,79443,0,0,40,4,6,4,7,1,26,0
26,27834,0,0,40,2,9,4,11,1,39,0
23,185106,0,0,40,4,11,4,6,1,39,0
61,84409,0,0,35,5,11,2,4,1,39,1
41,119721,0,0,40,4,11,2,13,1,39,0
67,102693,1086,0,35,0,11,6,0,1,39,0
38,172571,0,0,58,4,15,0,3,1,31,0
47,76612,0,0,50,4,11,2,10,1,39,0
38,169104,0,0,60,4,12,2,4,1,39,1
23,143032,0,0,36,4,12,4,10,0,39,0
53,123011,0,0,40,0,11,2,0,1,39,1
55,136819,0,0,40,0,9,2,0,1,39,0
19,189574,0,0,30,4,11,4,8,0,39,0
46,325573,0,0,40,1,11,4,6,1,39,0
49,226871,0,0,40,2,11,2,7,1,39,1
59,223215,0,0,42,2,15,2,11,1,39,0
29,286634,0,0,50,4,9,2,10,0,39,1
27,243569,0,0,40,6,11,2,12,1,39,0
55,130957,0,0,45,4,11,2,3,1,39,0
44,223308,0,0,48,4,12,5,12,0,39,0
39,165106,0,1564,50,4,9,3,3,1,0,1
47,219632,0,1408,40,2,7,5,4,1,39,0
30,180656,0,0,40,4,15,3,3,1,0,0
44,59474,0,0,40,4,11,2,14,1,39,1
30,20098,0,0,40,6,8,0,7,0,39,0
26,64293,0,0,35,4,15,4,10,0,39,0
41,48087,0,1590,40,4,5,0,3,1,39,0
38,301743,0,0,35,4,11,0,8,0,39,0
43,972354,0,0,48,4,15,2,8,1,39,0
45,108100,99999,0,25,5,9,2,4,0,0,1
25,120238,0,0,40,4,9,4,4,1,39,0
25,248990,0,0,40,4,4,4,7,1,26,0
18,111256,0,0,20,4,11,4,1,0,39,0
55,92215,0,0,40,4,11,0,1,0,39,0
21,138768,0,0,40,4,15,4,12,1,39,0
44,150171,0,0,40,2,11,0,1,0,39,0
74,145463,0,0,15,4,3,6,9,0,39,0
19,292590,0,0,25,4,11,2,12,0,39,0
34,182401,0,0,40,4,7,0,1,1,39,0
47,170846,0,0,40,4,7,2,1,0,22,1
28,119793,0,0,40,4,9,4,12,1,39,0
66,102423,0,0,30,4,8,2,1,1,39,0
19,166153,0,0,30,4,15,4,8,0,39,0
35,186815,0,0,40,4,11,2,7,1,39,0
54,88019,0,0,32,4,11,0,8,1,39,0
26,160300,0,0,40,4,11,4,7,1,39,0
60,139391,0,0,50,4,15,3,7,1,39,1
71,250263,3432,0,30,0,15,2,0,1,39,0
24,162593,0,0,40,4,9,4,1,0,39,0
61,227232,0,0,30,5,9,5,12,0,39,0
48,121253,0,2472,70,4,9,3,12,0,39,1
40,181265,0,0,52,4,15,2,3,1,39,0
28,189346,0,0,40,4,11,0,6,1,39,0
39,211785,0,0,20,6,11,4,3,0,39,0
18,101795,0,0,40,4,0,4,6,1,39,0
56,200235,0,0,60,6,15,2,12,1,39,0
54,210736,0,0,40,4,11,2,3,1,39,1
51,254211,0,0,50,1,12,6,12,1,8,1
44,230684,0,0,55,6,11,2,14,1,39,0
34,210736,0,0,40,4,15,5,1,0,0,0
24,64167,0,0,40,4,8,4,13,0,39,0
53,341439,0,0,60,4,12,4,4,0,39,1
27,151402,0,1573,70,6,11,2,5,1,39,0
40,231991,0,0,40,4,11,0,4,0,39,0
32,295117,0,0,40,4,9,2,4,1,9,1
18,134935,0,0,40,2,2,4,11,1,39,0
20,148940,0,0,40,4,11,4,6,1,39,0
45,127678,0,0,60,2,8,2,11,1,39,1
43,27766,0,0,60,4,9,5,4,1,39,1
52,217210,0,0,40,6,11,6,8,0,39,0
35,141896,0,0,40,4,2,2,3,1,39,0
45,20534,0,0,84,4,15,2,7,1,39,1
22,34918,0,0,15,4,9,4,10,0,11,0
34,737315,0,0,40,4,9,2,10,1,39,1
43,206833,0,0,45,4,11,5,6,0,39,0
44,98211,0,0,40,4,9,2,4,1,39,1
58,154950,0,0,40,4,9,2,13,1,39,1
78,292019,0,0,20,0,5,2,0,1,39,0
32,203849,0,0,40,2,15,2,14,1,39,0
18,183930,0,0,12,4,11,4,8,1,39,0
40,188436,0,0,40,6,11,5,4,1,39,0
46,167915,0,0,40,4,11,2,3,1,39,0
49,126754,0,0,40,7,11,2,3,1,32,0
48,193775,0,0,38,4,9,0,1,1,39,1
40,78036,0,0,65,1,8,2,10,0,39,1
30,61272,0,0,40,4,6,2,7,0,32,0
24,37440,0,0,50,6,9,4,5,1,39,0
36,305352,0,0,40,4,0,0,3,1,39,0
31,247328,3137,0,40,4,6,2,7,1,26,0
24,190709,0,0,65,4,15,2,14,1,39,0
52,334273,99999,0,65,5,10,2,10,1,39,1
20,86318,0,0,10,0,15,4,0,0,39,0
32,154087,0,0,40,4,11,2,4,1,39,0
25,248313,0,0,40,4,8,4,1,0,39,0
56,145574,0,1902,60,6,11,2,8,1,39,1
19,382738,0,0,40,4,11,4,8,0,39,0
41,59938,0,0,43,4,11,0,1,0,39,0
22,214134,0,0,84,4,0,4,14,1,39,0
34,260560,0,0,50,4,11,2,4,1,39,0
21,305446,0,0,40,4,15,4,4,1,39,0
45,330087,0,0,40,4,11,2,3,1,39,0
17,117798,0,0,20,4,0,4,8,1,39,0
33,55699,3908,0,40,4,11,2,14,1,39,0
33,231043,0,0,50,4,11,2,3,1,39,1
28,119793,0,0,40,7,15,2,11,1,39,0
52,163027,0,0,50,4,11,0,3,0,39,0
67,239705,0,0,12,7,10,2,10,1,0,0
21,305466,0,0,70,0,15,4,0,1,39,0
56,110003,0,0,40,4,12,2,10,1,39,1
20,172232,0,0,48,4,11,4,1,1,39,0
25,19214,0,0,40,4,11,4,6,1,39,0
53,42924,14084,0,50,5,10,0,4,1,39,1
22,138542,0,0,35,4,15,2,6,1,39,0
30,154950,15024,0,60,4,15,2,4,1,39,1
28,194940,0,0,40,4,11,2,7,1,39,0
30,200246,0,0,40,4,8,4,3,1,39,0
61,180382,3411,0,45,4,4,2,6,1,39,0
26,57512,0,0,40,4,11,4,14,1,39,0
42,31251,0,0,37,4,8,2,12,1,39,0
24,412156,0,0,40,0,11,2,0,0,26,0
23,53245,0,0,40,4,6,5,8,1,39,0
40,212847,0,2179,40,4,15,2,7,1,39,0
48,98719,0,0,44,4,11,6,8,0,39,0
59,175290,0,0,32,4,5,4,8,1,39,0
53,34973,0,0,45,6,15,2,5,1,39,0
30,118500,0,0,40,2,15,0,1,0,39,0
56,87584,0,0,40,4,11,6,8,0,39,0
44,115562,0,0,40,4,15,2,13,1,39,0
24,216563,0,0,40,4,11,2,7,0,39,0
49,362795,99999,0,80,5,12,0,10,1,26,1
25,202560,0,0,40,4,15,4,8,0,39,0
36,172104,0,0,40,4,14,4,10,1,19,1
36,261241,0,0,50,4,11,2,7,1,39,1
27,373499,0,0,60,4,4,4,8,1,8,0
38,136629,0,0,40,4,9,2,7,1,20,0
54,137691,0,0,40,2,11,2,3,1,39,1
33,169496,0,0,40,4,11,2,6,1,39,0
29,147256,0,0,40,7,7,4,10,1,39,1
25,118088,0,0,40,4,11,4,3,1,39,0
29,340534,0,0,44,4,11,4,1,0,39,0
63,124242,0,0,40,4,11,2,1,1,39,0
36,162256,0,0,40,4,11,0,4,0,39,0
48,209146,0,0,60,6,11,2,14,1,39,0
34,84119,0,0,40,4,11,4,3,1,39,0
43,243580,0,0,40,4,9,2,10,1,39,1
61,96073,0,0,50,6,14,2,10,1,9,1
33,202046,0,2001,40,4,9,4,6,1,39,0
20,158206,0,0,30,4,15,4,12,1,39,0
54,392286,0,0,50,6,7,2,12,1,39,1
25,197036,0,0,40,4,0,4,3,1,39,0
63,221072,0,0,49,4,9,2,3,1,0,0
40,197923,2977,0,40,4,9,4,1,0,39,0
61,202202,0,0,40,4,11,4,1,0,39,0
56,28729,0,0,40,4,1,5,7,0,39,0
25,69739,0,0,40,4,0,4,7,1,39,0
39,245361,0,0,25,4,9,0,4,0,39,0
48,382242,0,0,40,5,10,2,4,0,39,1
19,156294,0,0,25,7,15,4,10,1,39,0
23,409230,0,0,40,6,3,2,12,1,39,0
42,119281,0,0,60,5,9,2,4,1,39,1
24,211129,0,0,35,4,9,4,12,0,39,0
44,192878,0,0,40,4,11,0,10,1,39,0
42,37937,0,0,55,4,9,2,4,1,39,1
30,54608,0,0,40,4,7,2,10,1,39,0
55,247552,0,0,56,4,15,2,12,1,39,0
66,271567,0,0,40,4,11,5,7,1,39,0
48,85384,0,0,40,7,15,2,3,1,39,1
41,153132,0,0,38,1,9,2,10,1,39,1
47,121124,15024,0,50,4,9,2,3,1,39,1
28,312372,15024,0,40,4,11,2,4,1,39,1
36,61778,15024,0,40,2,11,2,10,1,39,1
30,207172,0,0,40,4,9,2,1,0,26,0
47,128796,0,0,40,4,11,2,3,1,39,1
32,70985,4064,0,40,6,11,2,5,1,39,0
26,154571,0,0,45,4,15,4,7,1,39,1
38,151322,0,0,40,6,11,5,3,1,39,0
64,270333,0,0,40,4,9,2,10,1,39,1
70,26990,0,0,60,0,11,2,0,1,39,0
52,110748,0,0,50,4,12,2,10,1,39,1
28,261278,0,0,40,4,8,4,13,0,39,0
61,181081,0,0,20,1,11,0,1,0,39,0
38,342448,0,0,55,4,15,2,4,1,39,1
53,169846,0,0,40,4,11,2,1,0,39,1
39,206190,0,0,45,1,11,4,4,0,39,0
47,193012,0,0,50,2,12,0,11,1,39,1
37,360743,0,0,40,4,15,2,6,1,39,1
51,111939,0,0,50,4,9,2,10,1,39,1
30,209691,0,0,40,4,5,0,14,1,39,0
37,377798,3103,0,40,4,15,2,3,1,39,1
31,62932,0,0,40,4,11,4,3,1,39,0
26,258768,2174,0,75,4,15,4,14,1,39,0
18,189041,0,0,40,0,11,4,0,1,39,0
34,272411,0,0,40,4,9,4,1,0,39,0
26,164938,0,0,40,4,11,2,12,1,39,0
22,310152,0,0,40,4,15,4,11,1,39,0
33,336061,0,0,50,4,11,2,4,1,39,0
34,163110,0,0,40,4,12,2,12,1,39,0
33,136331,0,0,40,4,11,2,3,1,39,0
21,186314,0,0,40,4,11,2,1,1,39,0
44,151089,0,1887,60,4,12,2,10,1,39,1
46,201865,0,0,60,5,14,2,10,1,39,1
58,94345,0,0,40,4,11,2,12,1,39,0
42,238188,0,0,96,6,11,2,14,1,39,0
46,124071,0,0,65,2,12,0,4,0,39,1
47,96854,0,0,40,1,9,2,10,1,39,1
32,79870,2597,0,40,4,15,2,4,0,24,0
39,329980,0,2415,60,5,9,2,12,1,39,1
29,214706,0,0,40,2,11,4,8,0,39,0
60,207665,0,0,40,4,11,2,13,0,39,1
52,99307,3103,0,48,4,7,2,12,1,39,1
60,226949,0,0,37,4,11,0,1,0,39,0
22,211013,0,0,40,0,15,4,0,0,26,0
38,175120,0,0,40,4,11,0,3,1,39,0
55,199763,0,0,81,4,11,5,11,1,39,0
34,268127,0,0,40,0,2,5,0,0,39,0
27,125298,0,0,50,4,15,4,1,0,39,0
30,226443,0,1887,45,2,12,2,10,1,39,1
38,210438,0,0,40,4,5,0,12,0,39,0
28,148645,0,0,40,4,11,4,7,0,39,0
37,349116,0,0,44,4,11,4,12,1,39,0
26,151810,0,0,40,4,0,4,5,1,39,0
53,299080,0,0,40,4,15,4,1,0,39,0
36,231082,0,0,50,4,9,0,10,0,39,0
34,55176,0,0,40,4,15,2,13,1,39,1
19,112432,0,0,58,4,11,2,6,1,39,0
25,236977,0,0,40,4,11,5,3,1,26,0
41,179875,0,0,40,4,1,0,8,0,39,0
69,320280,1848,0,1,0,15,4,0,1,39,0
38,364958,3464,0,40,7,11,2,1,1,39,0
51,146813,0,0,40,4,15,2,10,1,39,1
62,183735,0,0,40,4,15,2,4,1,39,0
40,208470,0,0,40,4,11,4,3,1,39,0
23,212617,0,0,66,4,9,4,8,1,7,0
54,332243,0,0,40,1,2,2,1,1,39,0
50,23686,0,0,35,4,15,2,1,0,39,1
28,173649,0,0,40,4,11,4,8,0,0,0
26,45869,0,0,40,4,9,4,6,1,39,0
19,277974,0,0,35,4,15,4,12,1,39,0
17,293440,0,0,15,4,1,4,1,0,39,0
27,369522,0,0,45,4,11,4,7,1,39,0
36,278576,0,0,50,4,11,2,14,1,39,0
20,245297,0,0,20,4,15,4,8,0,39,0
43,128170,7688,0,40,4,15,2,12,1,39,1
